employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1642,JOSE,WHITE,jose.white@enterprise.net,2022-03-08,Business Analyst,Operations,"127,000",1014,92747 Hahn Lodge Suite 640,New Erikaport,FL,93872,1997-07-13,Active
1643,PAUL,Marshall,paul.marshall@business.io,2022-03-15,QA Engineer,Support,112500,1009,467 Mitchell Villages,Dustinside,NY,20423,1969-12-06,Active
1644,anita,king,anita.king@company.com,2010-09-14,Financial Analyst,Engineering,111000,1020,73922 Lee Unions,South Mary,GA,38196,,On Leave
1645,robert,Ryan,robert.ryan@enterprise.net,2018-06-27,Director,Operations,38500,1009,12282 Mark Drive Suite 117,Lake Kevinfurt,FL,39509,1995-12-21,On Leave
1646,Mark,White,mark.white@firm.com,2018-01-01,Support Specialist,Sales,80500,1006,2167 Austin Crest,West Richardland,CA,92318,1993-10-16,Inactive
1647,Brittany,Lee,brittany.lee@business.io,2021-10-10,Data Analyst,Finance,"79,000",1012,95502 Geoffrey Tunnel Suite 958,Joshuashire,OH,40371,1975-09-23,Active
1648,kenneth,santana,kenneth.santana@company.com,2018-02-24,Data Analyst,Operations,"""$69,500""",1011,546 Fitzgerald Via Apt. 363,Stewartmouth,TX,07670,1998-03-24,active
1237,LINDSAY,FREEMAN,lindsay.freemancorp.org,2010-02-17,Support Specialist,Engineering,120000,1005,674 Drake Points,South James,GA,47089,1979-10-02,Inactive
1650,juan,Rowland,juan.rowland@business.io,2016-04-29,QA Engineer,Marketing,"""$140,000""",1012,383 Jennifer Mills Suite 118,Whitechester,TX,24283,1996-01-15,Active
1651,TAMMY,brown,tammy.brown@firm.com,2024-01-06,QA Engineer,Finance,48500,1020,921 Dixon Flats Apt. 837,Lake Gailtown,MA,36924,1974-01-23,ACTIVE
1484,Robert,KIM,robert.kim@firm.com,2015-08-05,Support Specialist,Operations,"""$148,500""",1003,7806 Carl Loop Suite 456,New Lisatown,IL,65151,1981-05-19,Inactive
1653,anthony,TORRES,anthony.torres@enterprise.net,2022-10-14,Business Analyst,Marketing,"""$54,000""",1019,17594 Manning Trail Suite 847,Wheelerstad,GA,54124,1978-04-06,ACTIVE
1654,STEPHANIE,Smith,stephanie.smith@corp.org,2001-04-28,Data Engineer,Legal,100000,1011,78496 Frederick Gateway Suite 310,Carlaburgh,IL,52124,1989-02-16,Inactive
1655,joanne,Ross,joanne.ross@business.io,2011-09-08,Software Engineer,Support,"""$61,500""",1003,0228 Hicks Vista,Lake Yvonnemouth,IL,,1978-01-02,Active
1414,RYAN,Howard,ryan.howard@enterprise.net,2027-12-05,Director,Marketing,"""$84,000""",1006,090 Rodriguez Inlet Apt. 609,West Scott,AZ,26401,1985-04-09,ACTIVE
1657,Tonya,TORRES,tonya.torres@business.io,2001-09-27,Support Specialist,Sales,139000,1010,63717 Bowers Divide Apt. 964,North Tyler,AZ,72203,1984-02-11,On Leave
1658,PRISCILLA,Richardson,priscilla.richardson@business.io,2024-11-14,DevOps Engineer,IT,"79,500",,353 Terry Run Suite 144,Dominiqueberg,AZ,24258,1962-12-08,active
1659,jonathan,MAYO,jonathan.mayo@firm.com,2023-11-11,HR Specialist,Legal,86500,1007,5836 Edward Walks,,CA,17319,1983-05-27,Inactive
1660,Thomas,bishop,thomas.bishop@enterprise.net,2002-06-22,Support Specialist,Sales,144000,,095 Craig Dam,North Richard,NY,06513,1983-08-31,active
1661,teresa,Hawkins,teresa.hawkinscompany.com,2019-06-17,Director,Analytics,101500,1006,64146 Dawn Crescent Suite 475,West Brianview,CA,02715,1993-02-16,On Leave
1662,JONATHAN,CLARK,jonathan.clark@company.com,2017-02-10,Financial Analyst,HR,125500,1010,010 Mason Underpass,North Shaneborough,NY,42813,1969-03-29,On Leave
1663,brandon,MARTIN,brandon.martin@business.io,2013-11-22,DevOps Engineer,Operations,120500,1009,9523 Carrie Drives Apt. 264,West Robert,GA,,1969-03-10,ACTIVE
1664,AUDREY,LEWIS,Audrey.Lewis@CORP.ORG,2005-02-17,Business Analyst,Operations,56000,1016,080 Holland Expressway,Nunezfurt,FL,33156,1965-03-03,ACTIVE
1665,john,JONES,john.jonesfirm.com,2009-01-02,DevOps Engineer,HR,"""$103,000""",1016,47585 Castro Lights Suite 600,Jasonhaven,AZ,17470,1965-09-13,Inactive
1666,DENNIS,SMITH,Dennis.Smith@COMPANY.COM,2022-08-04,HR Specialist,HR,"60,000",1011,6993 Alexander Vista,Martinport,GA,54315,1994-05-25,Active
1667,Robert,hernandez,Robert.Hernandez@CORP.ORG,2019-09-08,QA Engineer,Marketing,"""$149,000""",1008,5841 Bell Burgs Suite 997,Carolineburgh,NY,85792,1961-02-18,active
1668,JULIAN,campos,julian.campos@corp.org,2010-06-25,Director,IT,"""$85,000""",,298 Wilson Island,Mckinneyside,AZ,89840,1960-04-06,On Leave
1669,glenn,Patterson,glenn.patterson@corp.org,2011-03-20,HR Specialist,HR,118500,1005,562 Jackson Brook,Davidtown,NY,20898,1975-06-25,Active
1670,Patrick,ryan,patrick.ryan@firm.com,2018-01-16,Business Analyst,Engineering,145000,1007,49873 Wright Lake Apt. 285,North Tiffanyshire,GA,93976,1965-08-10,ACTIVE
1671,paul,jones,paul.jones@corp.org,2016-04-20,Product Manager,Analytics,107000,1014,4216 John Manor Apt. 213,Nelsonmouth,AZ,65371,1980-10-13,active
1672,Deborah,frazier,deborah.frazier@corp.org,2023-03-19,HR Specialist,Support,58500,1001,8366 Simon Terrace Apt. 164,Millerborough,IL,40940,1979-05-15,ACTIVE
1673,Michele,JOHNSTON,michele.johnstonbusiness.io,2023-10-20,Software Engineer,Marketing,"""$117,500""",1004,6212 Berger Light Apt. 135,Simmonsview,IL,20380,1992-12-25,Active
1674,paige,Jones,Paige.Jones@ENTERPRISE.NET,2020-01-13,Manager,HR,79500,1010,8286 French Place Suite 615,West Levi,OH,50554,1981-04-23,active
1675,Edward,giles,edward.giles@corp.org,2006-07-30,Scrum Master,IT,"47,500",1005,83657 Bryan Branch,West Allison,NY,36685,1979-12-16,On Leave
1676,Benjamin,Olsen,BENJAMIN.OLSEN@ENTERPRISE.NET,2016-08-05,Scrum Master,Finance,"58,000",1010,00883 Krause Creek,North Jacqueline,WA,49702,1963-02-02,Active
1677,kimberly,RIVERA,kimberly.rivera@firm.com,2007-08-01,Product Manager,Marketing,146500,,257 Case Landing,East Jessicafurt,MA,68859,1976-05-19,active
1678,MARIA,BERNARD,maria.bernard@business.io,2014-12-07,Director,Engineering,39000,1020,043 Jennifer Corners Suite 792,South Micheal,GA,59121,1984-09-23,Inactive
1679,neil,HAYNES,neil.haynes@enterprise.net,2015-07-13,Data Engineer,Analytics,"69,500",1016,47462 Dickson Viaduct,,IL,95204,1992-04-04,Active
1680,Jennifer,Mitchell,jennifer.mitchell@company.com,2010-08-18,Support Specialist,Analytics,46500,1001,4561 Anthony Lodge Suite 300,Pattersonfort,WA,27107,1994-12-09,Active
1681,NATALIE,Walters,natalie.walters@corp.org,2003-08-22,Software Engineer,Analytics,47000,1003,69725 Robert Knolls Apt. 724,Christyland,TX,34009,1968-04-28,ACTIVE
1682,LORI,MILLER,Lori.Miller@FIRM.COM,2002-09-30,QA Engineer,Support,59000,1003,49033 Ashley Club Apt. 524,Cantuborough,IL,95872,1979-11-07,ACTIVE
1683,preston,johnson,preston.johnson@firm.com,2018-06-29,Software Engineer,Operations,"119,000",1014,7663 Kelly Greens Apt. 645,Fuentesland,WA,16407,1982-09-23,Inactive
1684,Desiree,Bautista,desiree.bautista@business.io,2028-03-23,Support Specialist,Operations,"76,500",1012,4210 Bentley Ridges,Sharonberg,MA,25410,1963-12-16,On Leave
1685,Samuel,jordan,samuel.jordan@corp.org,2007-08-26,DevOps Engineer,Engineering,125500,1015,128 Hunt Divide,Barkerside,GA,38231,1961-11-30,active
1686,KAYLA,Wallace,kayla.wallace@corp.org,2000-08-16,Software Engineer,Legal,138500,1006,8645 Brenda Square Suite 192,,GA,60934,1979-06-26,On Leave
1687,robert,Tucker,robert.tucker@corp.org,2022-05-22,Data Analyst,Analytics,"92,000",1006,451 Freeman Trafficway Apt. 610,Codyport,OH,50757,1979-06-01,Inactive
1688,Kimberly,OWENS,kimberly.owens@enterprise.net,2015-03-10,Financial Analyst,Marketing,75500,1014,833 Shawn Land Suite 712,West Eileenmouth,MA,99142,1988-04-12,active
1689,Kathryn,Rios,kathryn.rios@enterprise.net,2021-05-11,Financial Analyst,Support,72000,1019,83738 Valerie Row,Hernandezmouth,TX,48900,1995-04-18,Active
1690,sherry,Adams,sherry.adams@company.com,2006-08-27,Business Analyst,Operations,"""$77,000""",1016,9514 Hart Curve Apt. 315,Martinberg,FL,36604,1987-12-22,Active
1691,JEREMY,bright,jeremy.bright@corp.org,2014-09-05,Financial Analyst,Support,143000,1018,37618 Dustin Prairie Apt. 184,Port Lisa,AZ,05318,1975-12-23,Active
1692,Paul,Foster,paul.foster@corp.org,2022-08-12,Director,HR,"67,500",,89809 Luis Bridge,Chadberg,CA,14061,1972-09-01,ACTIVE
1693,jose,WATKINS,jose.watkins@business.io,2019-12-03,HR Specialist,HR,76000,1009,,Andrewland,WA,11128,1994-01-08,active
1694,April,Parker,april.parker@business.io,2019-06-24,Financial Analyst,Support,"""$77,500""",1011,42407 Renee Terrace Suite 621,Lake Jesus,IL,20625,1988-12-28,ACTIVE
1695,karen,jenkins,karen.jenkins@firm.com,2010-07-17,Product Manager,Legal,"""$134,000""",1012,00768 Geoffrey Forges Apt. 089,West Beth,IL,76551,1964-02-14,ACTIVE
1696,AMBER,Ellis,amber.ellis@company.com,2011-09-12,Product Manager,IT,"""$66,500""",1018,7664 Smith Square Suite 727,Tamaraborough,IL,75170,1970-03-14,Inactive
1308,jennifer,HOFFMAN,jennifer.hoffman@business.io,2027-07-01,Software Engineer,Marketing,"""$44,000""",,39677 Washington Ports,East Erika,IL,78513,1984-09-02,Active
1698,Deborah,evans,deborah.evans@firm.com,2024-12-13,HR Specialist,Legal,"""$102,000""",1007,46625 Murphy Plaza Apt. 308,Pambury,OH,41407,1976-10-15,Active
1113,Matthew,kramer,matthew.kramercorp.org,2013-05-24,Data Engineer,Finance,"125,500",1019,,,IL,38877,1997-05-12,Inactive
1700,Marcus,Snyder,marcus.snyder@business.io,2007-05-31,Data Analyst,Support,"""$98,000""",1010,1856 Ross Mount Apt. 983,East Kevin,NY,81172,1982-01-20,active
1701,Laura,Weaver,laura.weaver@firm.com,2004-05-12,HR Specialist,Legal,"""$83,000""",1007,,Selenaview,IL,63814,1962-05-27,ACTIVE
1702,nathaniel,Jimenez,nathaniel.jimenez@company.com,2021-05-17,HR Specialist,Operations,"""$37,000""",1008,757 Debra Key,Ashleybury,IL,08389,1967-10-31,Inactive
1538,Rebecca,Orozco,rebecca.orozco@business.io,2018-07-02,Business Analyst,Operations,36500,1002,8812 Shelley Run Apt. 681,North Robertmouth,TX,25979,1967-11-07,Active
1704,Faith,Weber,faith.weber@company.com,2019-07-12,Data Analyst,Support,"127,000",1008,59870 Samuel Canyon Suite 190,West Colebury,WA,79513,1985-01-26,active
1705,CURTIS,Graham,curtis.graham@enterprise.net,2018-01-08,Data Engineer,Sales,96500,1010,4039 Morris Lock,Chenmouth,IL,39234,1976-09-09,Inactive
1706,brandon,PALMER,brandon.palmer@firm.com,2007-05-15,Manager,Support,40500,1005,473 Flores Freeway Apt. 435,Perezburgh,GA,30635,1999-11-29,Active
1707,Lisa,SCHNEIDER,lisa.schneider@firm.com,2004-08-27,Business Analyst,Marketing,35500,1018,36571 Dale Motorway,Jamiemouth,OH,72066,1985-10-24,Inactive
1708,Matthew,Perry,matthew.perry@enterprise.net,2004-10-09,Software Engineer,Sales,"""$119,000""",1005,09177 David Via,West Richard,FL,98804,1970-02-16,ACTIVE
1709,PHILIP,OSBORNE,philip.osborne@company.com,2008-07-26,Data Analyst,Analytics,"37,000",,871 Mccarthy Ranch Suite 391,South Hayden,GA,,1961-01-20,active
1710,Frederick,johnson,frederick.johnson@corp.org,2021-06-17,HR Specialist,Engineering,115500,1016,0522 Hunter Meadows Suite 215,Murphytown,AZ,28331,1988-06-29,Inactive
1711,JOHN,GUERRA,john.guerra@business.io,2021-11-12,Data Engineer,Analytics,46500,1018,532 Johnson Mountains Apt. 574,Brownstad,MA,,1994-01-18,Inactive
1712,Damon,johnson,damon.johnson@business.io,2005-10-04,Product Manager,Operations,148000,1001,548 Porter Plains,South Cindyton,FL,29967,1986-08-14,Inactive
1713,JOSHUA,SEXTON,joshua.sexton@business.io,2007-04-20,Director,Engineering,73000,1014,00343 Thomas Lock Apt. 855,West Jeremyview,IL,67641,1961-10-14,ACTIVE
1714,PAUL,BALDWIN,paul.baldwin@firm.com,2010-04-05,Support Specialist,Support,"""$93,500""",1004,1288 Lee Branch,Williamland,NY,18132,1992-01-08,active
1715,BREANNA,MUNOZ,breanna.munoz@company.com,2001-07-03,Data Engineer,Marketing,92000,1014,576 Brad Extension Suite 434,East Kayla,IL,77607,1972-07-05,On Leave
1716,Jacqueline,Roberts,jacqueline.roberts@corp.org,2024-06-27,Data Analyst,Sales,"""$108,000""",1003,92649 Lee Spring Apt. 420,West Amanda,GA,,1976-09-29,Active
1717,Matthew,Newman,matthew.newman@enterprise.net,2000-05-25,Product Manager,Engineering,141500,1008,6327 Edward Cliff Apt. 932,Monicamouth,OH,44097,1973-08-09,ACTIVE
1718,erica,SMITH,erica.smith@corp.org,2003-01-19,Data Engineer,Marketing,102500,1003,9300 Kimberly Grove,Andreamouth,NY,32371,1981-06-05,Active
1719,Caitlyn,Graham,caitlyn.graham@enterprise.net,2010-01-29,Manager,Finance,"51,500",1017,2560 Davis Mountains,Freyhaven,GA,17387,1993-07-31,ACTIVE
1720,laura,HANSON,laura.hanson@company.com,2017-08-22,HR Specialist,Engineering,96000,1011,128 Ward Pike,Lisafurt,OH,33023,1972-08-06,On Leave
1721,brandon,young,brandon.young@enterprise.net,2021-12-18,HR Specialist,Support,105000,1003,4573 Edwards Course Suite 564,Tateland,AZ,03098,1975-05-12,ACTIVE
1722,Nicole,Powell,NICOLE.POWELL@FIRM.COM,2012-06-29,Scrum Master,Operations,113500,1007,7242 Chan Extension,East Christyport,WA,82381,1971-11-02,On Leave
1723,MIKAYLA,Morales,mikayla.morales@enterprise.net,2009-03-24,Director,Legal,138500,1011,720 Andrew Mews Apt. 454,Port Jason,WA,96385,1986-10-30,active
1724,Ryan,coleman,ryan.coleman@business.io,2017-08-19,Support Specialist,Operations,43500,1009,910 Aaron Square Apt. 901,West Kathy,MA,97087,1960-02-23,Inactive
1725,Shawn,morton,shawn.morton@corp.org,2016-03-17,HR Specialist,HR,"""$140,000""",1002,9106 Tommy Park Apt. 268,Serranomouth,AZ,83263,1994-02-04,On Leave
1726,Kellie,dalton,kellie.dalton@enterprise.net,2010-05-04,Software Engineer,Sales,"116,000",1009,5499 Angela Curve,North Michael,GA,72079,1969-11-20,ACTIVE
1727,Pamela,LIU,pamela.liu@firm.com,2012-02-06,Manager,HR,98500,1008,,Port Roseborough,GA,10627,1996-04-24,Inactive
1728,Kaitlyn,hendricks,kaitlyn.hendricks@corp.org,2003-09-05,DevOps Engineer,IT,"128,500",1005,8024 Ian Plaza Suite 152,Dylanfort,OH,35142,,On Leave
1729,AMY,west,amy.west@business.io,2016-09-23,Financial Analyst,Legal,"127,000",1013,190 Ethan Extensions,Benjamintown,AZ,77152,1966-06-25,On Leave
1730,JESSICA,wood,jessica.wood@company.com,2000-12-24,DevOps Engineer,Analytics,110000,1013,94735 Kristin Groves,Lake Devin,FL,40242,1977-06-11,On Leave
1731,TIM,TAYLOR,tim.taylor@firm.com,2008-10-11,Manager,Analytics,"""$40,000""",1012,72054 Craig Keys Apt. 780,Longside,IL,05148,1997-12-11,active
1732,Justin,FORD,justin.ford@corp.org,2013-12-23,Business Analyst,HR,"103,000",1003,4056 Hernandez Skyway Apt. 791,East Joshuaborough,TX,,1967-06-23,On Leave
1733,Abigail,MARTIN,abigail.martin@company.com,2012-01-26,Manager,HR,137500,1004,,Richardport,FL,71547,,On Leave
1734,Joseph,Rowe,joseph.rowe@business.io,2002-03-03,HR Specialist,Engineering,55500,1008,43653 Andrews Fords Suite 024,Port Timothyberg,IL,16914,1981-01-15,Active
1735,dwayne,Wells,dwayne.wells@corp.org,2027-08-17,Product Manager,Sales,"139,500",1013,597 Savage Islands Apt. 400,Gregorytown,GA,41229,1983-09-22,Inactive
1736,Luis,PAYNE,luis.payne@business.io,2001-08-19,DevOps Engineer,Legal,"44,500",1012,469 Willis Mills Suite 882,West Jodiville,NY,08951,1969-04-12,ACTIVE
1737,JOSEPH,Morse,joseph.morse@firm.com,2006-04-10,HR Specialist,Engineering,139000,1008,66379 Shannon Summit,New Staceyview,MA,85525,1989-02-11,ACTIVE
1738,JOE,wright,joe.wright@company.com,2002-05-20,QA Engineer,Engineering,"""$96,000""",1014,5249 Ruiz Village Apt. 314,Lake Alexandrahaven,WA,96932,1975-09-22,On Leave
1739,ellen,smith,ellen.smith@company.com,2012-02-04,Support Specialist,Engineering,"38,000",1017,717 Davis Fort,West Hannahside,OH,96292,1962-09-08,Inactive
1740,Patricia,YOUNG,patricia.young@firm.com,2024-07-31,Financial Analyst,Engineering,"133,000",1003,98779 Rocha Fall Apt. 984,Guzmanmouth,AZ,09906,1992-09-07,Active
1013,robert,CRUZ,robert.cruz@corp.org,2008-09-07,Director,IT,"""$140,000""",1005,,West Victor,CA,22907,1978-09-24,ACTIVE
1742,Zachary,Campbell,zachary.campbell@business.io,2020-08-13,QA Engineer,Sales,"80,000",1012,87680 Richard Avenue,Joneschester,AZ,20305,1996-05-29,On Leave
1743,tina,Francis,tina.francis@corp.org,2000-12-30,Software Engineer,Support,"98,500",1017,5924 Richard Avenue,New Kaylaton,OH,82704,1979-06-18,ACTIVE
1744,monica,jones,monica@corp,2024-04-27,Manager,Support,82500,1013,536 Stacey Ford Suite 369,Adammouth,NY,12865,1982-09-09,ACTIVE
1745,Alan,miller,alan.miller@company.com,2016-08-12,DevOps Engineer,Finance,"75,500",1016,4172 Lee Mills,Erinshire,AZ,57724,1965-04-21,Active
1746,Renee,Smith,renee.smith@company.com,2000-05-19,Manager,IT,"""$106,000""",1003,,East Keithborough,WA,29858,1966-09-24,active
1747,victor,Martin,victor.martin@company.com,2013-11-23,Director,HR,48000,,75929 Garza Mill,East Annview,FL,42422,1974-10-23,On Leave
1748,AMY,White,amy.white@company.com,2011-08-30,Software Engineer,Legal,"119,500",1017,3123 Dennis Crossing,Martinmouth,WA,97212,1967-01-22,Inactive
1749,OSCAR,LIVINGSTON,oscar@corp,2013-11-15,Support Specialist,Analytics,78000,1015,2518 Fields Tunnel,Knightchester,CA,11998,1989-11-19,active
1750,Richard,wolf,richard.wolf@business.io,2005-07-01,Product Manager,IT,"122,500",1018,532 Sosa Ports,Suzanneton,NY,22226,1988-11-25,Inactive
1751,NICHOLE,james,nichole.james@business.io,2017-10-30,DevOps Engineer,Marketing,128000,,31859 Henry Pine,Williamsborough,GA,78873,1995-02-26,active
1752,BOBBY,BROWN,bobby.brown@corp.org,2022-03-21,Financial Analyst,Support,"61,500",1014,6505 West Stream Suite 678,Port Kathrynview,OH,56121,1972-06-18,On Leave
1753,sarah,Lang,sarah.lang@business.io,2008-10-27,QA Engineer,Engineering,"""$136,000""",1002,,South Jordan,CA,05966,1979-07-06,Inactive
1754,christina,Evans,christina.evansfirm.com,2014-02-19,Director,Support,"112,500",1009,,Sherylchester,TX,43445,1997-06-12,Inactive
1049,DONALD,Tucker,donald.tucker@company.com,2012-04-10,Scrum Master,Operations,"""$141,500""",1014,2368 Scott Rue Apt. 860,Port Patrickmouth,OH,63000,1984-01-04,ACTIVE
1756,Scott,REYNOLDS,scott.reynolds@business.io,2014-09-27,Product Manager,IT,"""$106,500""",1001,196 Franklin Crescent,Markfort,FL,34857,1967-12-13,Inactive
1757,CHRISTOPHER,MILLER,CHRISTOPHER.MILLER@CORP.ORG,2012-12-14,Software Engineer,Finance,"""$106,000""",1003,0227 Crystal Wells,Morrisburgh,IL,19481,1973-11-18,Active
1758,rachel,EDWARDS,Rachel.Edwards@FIRM.COM,2005-06-23,Scrum Master,Finance,"122,500",1003,3755 Melendez Mountain,North Jesse,CA,26381,1981-08-02,active
1759,JOSE,PEARSON,jose.pearson@firm.com,2015-10-06,Director,HR,79500,1014,3967 George Field Apt. 453,Nelsonburgh,CA,68355,1961-05-03,Inactive
1760,JULIE,COWAN,julie.cowanbusiness.io,2016-07-18,Data Engineer,Marketing,"40,500",,814 Russo Course,Warnermouth,MA,94530,1968-12-06,On Leave
1761,JONATHON,Ross,jonathon.ross@company.com,2021-03-27,Data Engineer,Marketing,107500,1011,6768 White Oval,South Johnnyport,CA,97852,1982-03-05,ACTIVE
1762,Angela,williams,angela.williams@business.io,2012-08-03,Business Analyst,Operations,146500,,8194 Ortiz Drives Suite 962,South Madisonfort,CA,04085,1975-04-01,On Leave
1763,ZACHARY,GREEN,zachary.green@company.com,2004-04-08,Director,IT,"135,500",1004,894 Mitchell Road Suite 757,Morrisport,CA,73852,1971-11-07,On Leave
1764,Caitlin,JOHNSON,caitlin.johnson@firm.com,2024-10-10,DevOps Engineer,Analytics,"74,000",1013,85482 Lauren Roads,South Latasha,AZ,,1989-07-06,Active
1765,Jonathan,BROWN,jonathan.brown@enterprise.net,2004-10-17,Manager,Support,"""$56,000""",1018,,Joneschester,IL,06001,1971-11-09,On Leave
1766,april,HERRING,april.herring@business.io,2027-10-20,Support Specialist,Legal,71000,1007,781 Hall Walk Suite 164,Lake Rickyton,AZ,16923,1999-04-03,active
1767,laura,OCONNOR,laura.oconnor@company.com,2011-06-09,Manager,Support,114500,1004,9761 Amanda Fort,Perezchester,TX,85388,1989-01-30,ACTIVE
1768,ELIZABETH,WALTERS,ELIZABETH.WALTERS@COMPANY.COM,2005-12-18,Business Analyst,IT,71000,1019,8338 Martin Forge Suite 382,South Michael,CA,83578,1969-10-13,Inactive
1769,ALLEN,webb,allen.webb@firm.com,2019-11-21,Data Engineer,Finance,61500,1005,422 Alexis Falls,,NY,34968,1989-09-29,Active
1770,KRISTIN,Gardner,kristin.gardner@firm.com,2018-07-18,Scrum Master,Sales,"""$72,500""",1009,0836 Cory Island,Reginaborough,MA,78270,1964-12-14,Inactive
1771,PATRICIA,scott,patricia.scott@enterprise.net,2009-11-22,QA Engineer,Sales,52500,,020 Teresa Drives,Joshuahaven,CA,96324,1979-08-27,active
1772,Jason,Mooney,jason.mooney@company.com,2004-10-21,Support Specialist,Support,72000,1008,1346 Susan Vista Suite 597,,NY,72946,1970-10-27,On Leave
1773,glenn,Martinez,glenn.martinez@enterprise.net,2026-11-17,Data Engineer,Legal,"49,000",,0684 Brian Underpass Apt. 247,Foxfurt,TX,45430,1968-05-27,active
1774,Melanie,ROBERTSON,melanie.robertson@corp.org,2022-02-13,Director,Legal,"""$91,500""",1001,6675 Larson Drives,Allisonview,CA,80279,1970-03-17,On Leave
1775,BONNIE,ADAMS,BONNIE.ADAMS@CORP.ORG,2009-08-15,HR Specialist,Support,83500,1009,4938 Alexis Street,Michelleside,AZ,66237,1969-10-19,On Leave
1776,Virginia,schmidt,virginia.schmidt@corp.org,2012-06-05,Scrum Master,Legal,"57,000",1001,3545 Jackson Estates Apt. 617,Erikton,AZ,44791,1984-04-08,active
1777,DANIELLE,jones,Danielle.Jones@BUSINESS.IO,2007-05-15,Manager,Finance,"""$132,000""",1019,14395 Lopez Ferry,West James,IL,16312,1961-03-16,Inactive
1778,Emily,brooks,emily.brooks@corp.org,2009-02-27,Manager,Engineering,117000,,641 Robert Cliffs Apt. 751,Scottbury,GA,33741,1976-06-12,ACTIVE
1779,Amy,Wilson,amy.wilson@business.io,2010-04-14,Support Specialist,Support,"141,500",1017,770 Samantha Orchard,Riveramouth,OH,36185,1991-05-21,Inactive
1780,Kevin,Rivera,kevin.rivera@firm.com,2019-12-19,Director,Legal,"76,500",1007,512 Walker Isle,South Sharon,AZ,88380,1972-07-10,Active
1781,Valerie,Serrano,valerie.serranofirm.com,2005-01-28,Manager,Sales,98000,1019,287 Ochoa Center Apt. 717,Leefurt,AZ,47865,1985-02-14,On Leave
1782,Robert,HILL,robert.hill@enterprise.net,2004-03-12,Director,HR,69000,1005,896 Terri Coves Apt. 898,Jessicaside,MA,06698,1971-08-25,On Leave
1783,Anthony,Welch,anthony.welch@enterprise.net,2012-05-24,Business Analyst,IT,"""$79,500""",,986 Christopher Park Suite 175,Port Michael,AZ,39083,1998-01-01,Inactive
1784,VANESSA,GARRETT,vanessa.garrett@company.com,2024-03-06,DevOps Engineer,Analytics,"83,500",1020,6932 Jackson Parkway Suite 582,Danielville,IL,42400,1989-01-17,Inactive
1785,victor,Dominguez,victor.dominguez@firm.com,2003-06-09,Product Manager,IT,58000,1010,,,FL,19582,1966-10-03,active
1786,kayla,Parker,kayla.parker@firm.com,2006-09-22,Financial Analyst,Marketing,"""$84,500""",1008,108 Mosley Isle,Brockville,GA,86462,1978-03-05,Active
1787,jo,martinez,jo.martinez@company.com,2010-10-13,Scrum Master,Support,114000,1018,12868 Robin Islands Apt. 437,Bruceland,CA,04530,1978-05-26,On Leave
1788,brandon,proctor,brandon.proctor@firm.com,2000-03-22,Director,Sales,117000,1006,455 Zimmerman Junctions,Danielleshire,CA,15333,1971-09-26,Active
1789,mercedes,PEARSON,mercedes.pearson@business.io,2013-03-28,DevOps Engineer,HR,"57,500",1010,78166 Meyer Branch,Seanhaven,CA,37352,1992-07-25,Active
1790,Crystal,Tate,crystal.tatecompany.com,2013-01-29,DevOps Engineer,Finance,"86,000",1012,7566 Jenkins Roads Apt. 487,Port Seanmouth,NY,90379,1988-05-01,active
1791,Joshua,Pearson,joshua.pearson@enterprise.net,2023-01-04,QA Engineer,Sales,142000,1001,7845 Wilson Highway,East Victoria,IL,26679,1985-10-28,Active
1792,STEPHANIE,Miller,stephanie.miller@enterprise.net,2002-07-31,QA Engineer,Operations,"73,000",1007,4661 Hodge Dale Apt. 610,Royborough,IL,75605,1998-04-05,On Leave
1793,SERGIO,MCDONALD,sergio.mcdonald@business.io,2005-07-20,Product Manager,Finance,41500,1007,34376 Knight Path Apt. 448,Jenniferborough,GA,41680,1984-06-02,Active
1794,mary,LEON,mary.leon@firm.com,2022-04-12,QA Engineer,Sales,"""$78,000""",,978 Nichols Ridges Suite 223,Port Lauren,NY,40268,1994-01-07,Inactive
1795,douglas,Howard,douglas.howard@corp.org,2023-07-02,HR Specialist,Support,"""$67,000""",1011,21482 Patricia Key,East Ryan,AZ,04388,1960-08-02,On Leave
1796,Brian,Fowler,brian.fowler@corp.org,2003-06-03,Data Analyst,Sales,"114,000",1004,2677 Romero Rapid,Davidport,NY,47529,1973-12-17,Inactive
1797,scott,brown,scott@corp,2022-09-09,Software Engineer,Operations,44500,1009,4829 Kenneth Parks Suite 160,New Melissaborough,WA,81607,1966-08-19,active
1798,anne,Williams,anne.williams@business.io,2002-01-29,Director,IT,126000,1005,73896 Davis Plains,New Sarahborough,NY,45731,1983-04-18,Active
1799,tina,Davies,tina.davies@corp.org,2007-11-15,Manager,Legal,"""$63,500""",1011,25866 Isaac Cape,New Michael,OH,79716,1994-06-07,ACTIVE
1800,LYDIA,BRADFORD,lydia.bradford@enterprise.net,2001-10-22,Director,Marketing,"66,500",1018,9541 Sheila Trail Apt. 445,Brandonland,OH,67127,1965-03-12,ACTIVE
1801,Lisa,HARRIS,lisa.harris@firm.com,2002-05-24,Support Specialist,Support,"""$122,500""",1001,8198 Acosta Walks Apt. 213,East Davidton,NY,18967,1964-08-05,active
